=0	=0	=0	=0	=0
16	1	.	cau-	6
16	0	.	-tion.	4
16	1	2	We	6
16	0	.	co-	5
8	1	.	-llide	6
16	0	.	with	3
16	1	.	o-	6
16	0	.	-ther	5
16	1	.	crews.	6
16	.	.	.	4
16	1	4	Fa-	6
=9	=9	=9	=9	=9
16	0	.	-mous	1
16	0	.	be-	6
16	1	.	-cause	5
16	0	.	we	6
8	1	.	throw	4
8	1	.	grands	6
8	.	.	.	5
8	1	2	world-	6
8	1	.	-wide.	3
16	1	3	Let	6
16	0	.	'em	5
=10	=10	=10	=10	=10
16	1	.	re-	1
16	0	.	-cog-	6
16	1	.	-nize	5
16	0	.	from	6
8	1	.	Long	4
16	1	.	Beach	6
16	0	.	to	5
8	1	.	Rose-	6
8	1	.	-cranz.	3
16	.	.	.	6
16	1	3	Bump-	5
16	0	.	-in'	6
16	0	.	and	4
=11	=11	=11	=11	=11
16	1	.	grind-	1
16	0	.	-in'	6
16	1	.	like	5
16	0	.	a	6
8	1	.	slow	4
8	1	.	jam.	6
16	.	.	.	5
16	0	3	It's	6
8	1	.	West-	3
8	1	.	-side—	6
16	1	2	so	5
16	0	.	you	6
=12	=12	=12	=12	=12
16	1	.	know	1
16	0	.	the	6
16	1	.	Row	5
16	0	.	won't	6
8	1	.	bow	4
16	1	.	down	6
16	0	.	to	5
8	1	.	no	6
8	1	.	man.	3
16	.	.	.	6
16	0	4	Say	5
16	1	.	what	6
16	0	.	you	4
=13	=13	=13	=13	=13
8	1	.	say,	1
16	.	.	.	6
16	0	3	but	5
16	1	.	give	6
16	0	.	me	4
16	0	.	that	6
8	1	.	bomb	5
8	1	.	beat	6
16	0	.	from	3
8	1	.	Dre.	6
16	1	3	Let	5
16	0	.	me	6
=14	=14	=14	=14	=14
16	1	.	ser-	1
16	0	.	-e-	6
16	1	.	-nade	5
16	0	.	the	6
16	1	.	streets	4
16	0	.	of	6
16	0	.	L-	5
16	1	.	-A.	6
8.	.	.	.	3
16	0	4	From	6
8	1	.	Oak-	5
16	1	.	-land	6
16	0	.	to	4
=15	=15	=15	=15	=15
8	1	.	Sac	1
8	1	.	town	6
16	.	.	.	5
16	0	3	the	6
8	1	.	Bay	4
16	1	.	ar-	6
16	0	.	-e-	5
16	0	.	-a	6
16	0	.	and	3
8	1	.	back	6
8	1	.	down.	5
=16	=16	=16	=16	=16
16	.	.	.	1
16	1	3	Ca-	6
16	0	.	-li	5
16	0	.	is	6
16	1	.	where	4
16	0	.	they	6
16	1	.	put	5
16	0	.	they	6
8	1	.	mack	3
8	1	.	down.	6
16	1	3	Give	5
16	0	.	me	6
8	1	.	love.	4
!!!OTL:California Love
!!!RTL:All Eyez on Me
!!!RRD:1995/12/28
!!!RRM:Death Row
!!!RC#:854652
!!!BPP:6
!!!BPD:1996/06/22
!!!COC:2Pac
!!!COL1:Dr. Dre
!!!COM1:Andre Romelle Young
!!!CDT1:1965/02/18->2016/01/
!!!COL2:2Pac
!!!COM2:Tupac Amaru Shakur
!!!CDT2:1971/06/16-1996/09/13
!!!ENC:Nathaniel Condit-Schultz
!!!EED:Nathaniel Condit-Schultz
!!!RDT:2014/-2016/
!!!EST:In progress
=0	=0	=0	=0	=0
2.	.	.	.	1
16	1	4	Love	6
16	0	.	the	5
16	1	.	way	6
16	0	.	you	4
=1	=1	=1	=1	=1
16	1	.	ac-	1
16	0	.	-ti-	6
16	1	.	-vate	5
16	0	.	your	6
16	1	.	hips	4
16	0	1	and	6
16	1	.	push	5
16	0	.	your	6
8	1	.	ass	3
8	1	.	out.	6
16	1	3	Got	5
16	0	.	a	6
16	1	.	ni-	4
16	0	.	-gga	6
=2	=2	=2	=2	=2
16	1	.	wan-	1
16	0	.	-tin'	6
16	1	.	it	5
16	0	.	so	6
16	1	.	bad	4
16	0	.	I'm	6
16	1	.	'bout	5
16	0	.	to	6
8	1	.	pass	3
16	1	.	out.	6
16	.	.	.	5
16	1	3	Wa-	6
16	0	.	-nna	4
8	1	.	dig	6
=3	=3	=3	=3	=3
8	1	.	you,	1
16	.	.	.	6
16	0	3	and	5
16	1	.	I	6
16	0	.	can't	4
16	1	.	e-	6
16	0	.	-ven	5
16	1	.	lie	6
16	0	.	a-	3
16	1	.	-bout	6
16	0	.	it.	5
16	1	3	Ba-	6
16	0	.	-by	4
16	1	.	just	6
16	0	.	a-	5
=4	=4	=4	=4	=4
16	1	.	-lle-	1
16	0	.	-vi-	6
16	1	.	-ate	5
16	0	.	your	6
8	1	.	clothes.	4
16	1	2	Time	6
16	0	.	to	5
16	1	.	fly	6
16	0	.	up	3
16	1	.	out	6
16	0	.	it.	5
16	1	3	Catch	6
16	0	.	you	4
16	1	.	at	6
16	0	.	a	5
=5	=5	=5	=5	=5
8	1	.	club.	1
16	.	.	.	6
16	0	3	Oh	5
16	1	.	shit	6
16	0	.	you	4
16	1	.	got	6
16	0	.	me	5
16	1	.	fien-	6
16	0	.	-din'.	3
16	1	3	Bo-	6
16	0	.	-dy	5
16	1	.	tal-	6
16	0	.	-kin'	4
16	1	.	shit	6
16	0	.	to	5
=6	=6	=6	=6	=6
16.	1	.	me	1
32	0	2	but	6
16	1	.	I	5
16	0	.	can't	6
16	1	.	com-	4
16	0	.	-pre-	6
16	1	.	-hend	5
16	0	.	the	6
16	1	.	mea-	3
16	0	.	-nin'.	6
16	.	.	.	5
16	0	3	Now	6
16	1	.	if	4
16	0	.	you	6
16	1	.	wa-	5
16	0	.	-nna	6
=7	=7	=7	=7	=7
8	1	.	roll	1
16	0	.	with	6
16	1	.	me	5
16	.	.	.	6
16	0	2	then	4
16	1	.	here's	6
16	0	.	your	5
8	1	.	chance.	6
16	1	3	Do-	3
16	0	.	-in'	6
16	1	.	eigh-	5
16	0	.	-ty	6
16	1	.	on	4
16	0	.	the	6
=8	=8	=8	=8	=8
16	1	.	free-	1
16	0	.	-way	6
16	1	2	po-	5
16	0	.	-lice	6
16	1	.	catch	4
16	0	.	me	6
16	1	.	if	5
16	0	.	you	6
8	1	.	can.	3
16	.	.	.	6
16	0	4	For-	5
16	1	.	-give	6
16	0	.	me	4
16	1	.	I'm	6
16	0	.	a	5
=9	=9	=9	=9	=9
8	1	.	ri-	1
16	1	.	-der.	6
16	.	.	.	5
16	1	3	Still	6
16	0	.	I'm	4
16	1	.	just	6
16	0	.	a	5
16	1	.	sim-	6
16	0	.	-ple	3
8	1	.	man.	6
16	1	3	All	5
16	0	.	I	6
16	1	.	want	4
16	0	.	is	6
=10	=10	=10	=10	=10
16	1	.	mo-	1
16	0	.	-ney.	6
16	1	2	Fuck	5
16	0	.	the	6
8	1	.	fame	4
16	1	.	I'm	6
16	0	.	a	5
16	1	.	sim-	6
16	0	.	-ple	3
8	1	.	man.	6
16	1	3	Mis-	5
16	0	.	-ter	6
16	1	.	in-	4
16	0	.	-ter-	6
=11	=11	=11	=11	=11
16	1	.	-na-	1
16	0	.	-tio-	6
16	1	.	-nal.	5
16	.	.	.	6
16	1	3	Play-	4
16	0	.	-a	6
16	1	.	with	5
16	0	.	the	6
8	1	.	pass-	3
8	1	.	-port.	6
16	1	3	Just	5
16	0	.	like	6
16	0	.	A-	4
16	1	.	-la-	6
=12	=12	=12	=12	=12
16	0	.	-ddin	1
8	1	.	bitch	6
32	0	2	get	5
32	0	.	you	6
16	1	.	a-	4
16	0	.	-ny-	6
16	1	.	-thing	5
16	0	.	you	6
8	1	.	ask	3
16	1	.	for.	6
16	0	4	It's	5
16	1	.	ei-	6
16	0	.	-ther	4
16	1	.	him	6
16	0	.	or	5
=13	=13	=13	=13	=13
16	1	.	me.	1
8.	.	.	.	6
8	1	3	Cham-	5
8	1	.	-pagne.	6
16	1	.	He-	4
16	0	.	-nne-	6
16	1	.	-ssey.	5
16	0	3	A	6
16	1	.	fa-	3
16	0	.	-vorite	6
16	1	.	of	5
16	0	.	my	6
=14	=14	=14	=14	=14
16	1	.	ho-	1
16	0	.	-mies	6
16	1	.	when	5
16	0	.	we	6
16	1	.	floss	4
16	.	.	.	6
16	1	2	on	5
16	0	.	our	6
16	1	.	e-	3
16	0	.	-ne-	6
8	1	.	-mies.	5
16	1	3	Wit-	6
16	0	.	-ness	4
16	1	.	as	6
16	0	.	we	5
=15	=15	=15	=15	=15
8	1	.	creep	1
16	1	.	to	6
16	0	.	a	5
8	1	.	low	6
8	1	.	speed.	4
8	1	3	Peep	6
16	1	.	what	5
16	0	.	a	6
8	1	.	hoe	3
16	1	.	need.	6
16	.	.	.	5
=16	=16	=16	=16	=16
16	.	.	.	1
8	1	3	Puff	6
16	0	.	some	5
8	1	.	mo'	6
8	1	.	weed	4
8	1	3	funk	6
16	.	.	.	5
16	0	1	ya	6
8	1	.	don't	3
8	1	.	need.	6
=17	=17	=17	=17	=17
16	.	.	.	1
16	0	3	A-	6
16	1	.	-pproa-	5
16	0	.	-chin'	6
16	1	.	hoo-	4
16	0	.	-chies	6
16	1	.	with	5
16	0	.	a	6
16	1	.	pa-	3
8	0	.	-ssion.	6
32	1	3	Been	5
32	0	.	a	6
8	1	.	long	4
8	1	.	day.	6
=18	=18	=18	=18	=18
16	.	.	.	1
16	0	3	But	6
16	1	.	I've	5
16	0	.	been	6
16	1	.	dri-	4
16	0	.	-ven	6
16	1	.	by	5
16	0	.	a-	6
16	1	.	-ttrac-	3
8	0	.	-tion	6
32	1	3	in	5
32	0	.	a	6
8	1	.	strong	4
8	1	.	way.	6
=19	=19	=19	=19	=19
8.	.	.	.	1
16	0	4	Your	6
16	1	.	bo-	5
16	0	.	-dy	6
16	0	.	is	4
16	1	.	bang-	6
16	0	.	-in'	5
16	1	.	ba-	6
16	0	.	-by	3
16	0	2	I	6
16	1	.	love	5
16	0	.	it	6
16	1	.	when	4
16	0	.	you	6
=20	=20	=20	=20	=20
16	1	.	flaunt	1
16	0	.	it.	6
16	1	3	Time	5
16	0	.	to	6
16	1	.	give	4
16	0	.	it	6
16	0	.	to	5
16	1	.	da-	6
16	0	.	-ddy	3
16	1	.	ni-	6
16	0	.	-gga	5
16	0	2	now	6
16	1	.	tell	4
16	0	.	me	6
16	1	.	how	5
16	0	.	you	6
=-21	=-21	=-21	=-21	=-21
16	1	.	want	1
16	0	.	it.	6
2..	.	.	.	5
=0	=0	=0	=0	=0
2.	.	.	.	1
16	1	4	Tell	6
16	0	.	me	5
16	1	.	is	6
16	0	.	it	4
=1	=1	=1	=1	=1
8	1	.	cool	1
16	0	.	to	6
16	1	.	fuck?	5
8.	.	.	.	6
32	0	3	Did	4
32	0	.	you	6
16	1	.	think	5
16	0	.	I	6
16	1	.	come	3
16	0	.	to	6
16	1	.	talk?	5
16	0	3	Am	6
16	1	.	I	4
16	0	.	a	6
=2	=2	=2	=2	=2
8	1	.	fool	1
16	0	.	or	6
16	1	.	what?	5
8.	.	.	.	6
16	0	3	Po-	4
16	1	.	-si-	6
16	0	.	-tions	5
16	1	.	on	6
16	0	.	the	3
16	1	.	floor	6
16	0	3	it's	5
16	1	.	like	6
16	0	.	e-	4
=3	=3	=3	=3	=3
16	1	.	-ro-	1
16	0	.	-tic	6
16	.	.	.	5
16	0	3	i-	6
16	1	.	-ro-	4
16	0	.	-nic	6
16	1	2	'cause	5
16	0	.	I'm	6
16	1	.	some-	3
16	0	.	-what	6
16	0	.	psy-	5
16	1	.	-cho-	6
16	0	.	-tic	4
16	0	3	I'm	6
16	1	.	hi-	5
16	0	.	-ttin'	6
=4	=4	=4	=4	=4
16	1	.	swi-	1
16	0	.	-tches	6
16	0	.	on	5
16	1	.	bi-	6
16	0	.	-tches	4
16	1	1	like	6
16	0	.	I	5
16	0	.	been	6
16	1	.	fixed	3
32	0	.	with	6
32	0	.	hy-	5
16	1	.	-drau-	6
8	0	.	-lics	4
16	.	.	.	6
16	1	4	Up	5
16	0	.	and	6
=5	=5	=5	=5	=5
8	1	.	down	1
16	1	.	like	6
16	0	.	a	5
16	1	.	ro-	6
16	0	.	-ller	4
16	1	.	coas-	6
16	0	.	-ter	5
16	.	.	.	6
16	0	3	I'm	3
16	1	.	up	6
16	0	.	in-	5
16	1	.	-side	6
16	0	.	ya	4
16	1	3	I	6
16	0	.	ain't	5
=6	=6	=6	=6	=6
16	1	.	qui-	1
16	0	.	-ttin'	6
16	1	.	til	5
16	0	.	the	6
16	1	.	show	4
16	0	.	is	6
16	1	.	o-	5
16	0	.	-ver	6
16	.	.	.	3
16	0	3	cause	6
16	1	.	I'-	5
16	0	.	-ma	6
16	1	.	ri-	4
16	0	.	-der	6
16	1	3	In	5
16	0	.	and	6
=7	=7	=7	=7	=7
16	1	.	out	1
16	0	1	just	6
16	1	.	like	5
16	0	.	a	6
16	1	.	ro-	4
16	0	.	-bber-	6
8	1	.	-y	5
16	.	.	.	6
16	0	3	I'll	3
16	1	.	pro-	6
16	1	.	-'bly	5
16	1	.	be	6
16	0	.	a	4
16	1	.	freak	6
16	0	1	and	5
=8	=8	=8	=8	=8
16	1	.	let	1
16	0	.	you	6
16	1	.	get	5
16	0	.	on	6
16	1	.	top	4
16	0	.	of	6
16	1	.	me	5
8	.	.	.	6
32	1	3	get	3
32	0	.	her	6
16	1	.	ro-	5
16	0	.	-ckin'	6
8.	1	.	these	4
16	.	.	.	6
=9	=9	=9	=9	=9
8	1	4	Nights	1
16	1	.	full	6
16	0	.	of	5
16	1	.	A-	6
16	0	.	-li-	4
8	1	.	-ze	6
16	.	.	.	5
16	0	3	a	6
16	1	.	li-	3
16	0	.	-vin'	6
16	1	.	le-	5
16	0	.	-gend	6
16	1	3	You	4
16	0	.	ain't	6
=10	=10	=10	=10	=10
16	1	.	heard	1
16	0	.	a-	6
16	1	.	-bout	5
16	0	.	these	6
16	1	.	ni-	4
16	0	.	-ggaz	6
16	1	.	play	5
16	0	.	these	6
16	1	.	Ca-	3
16	0	.	-li	6
8	1	.	days	5
16	.	.	.	6
16	0	3	De-	4
16	1	.	-lor-	6
16	0	.	-es	5
=11	=11	=11	=11	=11
16	1	.	Tu-	1
16	0	.	-cker	6
16	1	.	youse	5
16	0	.	a	6
16	1	.	mo-	4
16	0	.	-ther-	6
16	1	.	-fu-	5
16	0	.	-cker	6
16	.	.	.	3
16	0	3	In-	6
16	1	.	-stead	5
16	0	.	of	6
16	1	.	try-	4
16	0	.	-na	6
16	1	.	help	5
16	0	.	a	6
=12	=12	=12	=12	=12
16	1	.	ni-	1
16	0	.	-gga	6
16	1	1	you	5
16	0	.	de-	6
16	1	.	-stroy	4
16	0	.	a	6
16	1	.	bro-	5
16	0	.	-ther	6
16	.	.	.	3
16	1	3	Worse	6
16	0	.	than	5
16	0	.	the	6
16	1	.	o-	4
16	0	.	-thers	6
8	1	4	Bill	5
=13	=13	=13	=13	=13
16	1	.	Clin-	1
16	0	.	-ton	6
16	1	.	Mis-	5
16	0	.	-ter	6
8	1	.	Bob	4
8	1	.	Dole	6
16	.	.	.	5
16	1	3	You're	6
16	0	.	too	3
8	1	.	old	6
16	0	.	to	5
16	1	.	un-	6
16	0	.	-der-	4
=14	=14	=14	=14	=14
16	1	.	-stand	1
16	0	1	the	6
16	1	.	way	5
16	0	.	the	6
16	1	.	game	4
16	0	.	is	6
8	1	.	told	5
16	.	.	.	6
16	0	3	You're	3
8	1	.	lame	6
16	1	1	so	5
16	0	.	I	6
16	1	.	go-	4
16	0	.	-tta	6
=15	=15	=15	=15	=15
16	1	.	hit	1
16	0	.	you	6
16	1	.	with	5
16	0	.	the	6
8	1	.	hot	4
8	1	.	facts	6
16	.	.	.	5
16	1	3	Want	6
16	0	.	some	3
16	0	.	on	6
16	1	.	lease?	5
16	0	3	I'm	6
16	1	.	ma-	4
16	0	.	-kin'	6
=16	=16	=16	=16	=16
16	1	.	mill-	1
16	0	.	-ions	6
16	1	1	ni-	5
16	0	.	-ggaz	6
8	1	.	top	4
8	1	.	that	6
16	.	.	.	5
16	0	3	They	6
16	1	.	wa-	3
16	0	.	-nna	6
16	1	.	cen-	5
16	0	.	-sor	6
16	1	.	me	4
16	0	3	they'd	6
=17	=17	=17	=17	=17
16	1	.	ra-	1
16	0	.	-ther	6
16	1	.	see	5
16	0	.	me	6
16	1	.	in	4
16	0	.	a	6
8	1	.	cell	5
16	.	.	.	6
16	1	3	li-	3
16	0	.	-vin'	6
16	0	.	in	5
16	1	.	hell	6
16	1	3	on-	4
16	0	.	-ly	6
16	1	.	a	5
=18	=18	=18	=18	=18
16	1	.	few	1
16	0	.	of	6
16	1	.	us-	5
16	0	.	-'ll	6
16	1	.	live	4
16	0	.	to	6
8	1	.	tell	5
4..	.	.	.	6
16	0	4	Now	3
=19	=19	=19	=19	=19
16	1	.	e-	1
16	0	.	-very-	6
16	1	.	-bo-	5
16	0	.	-dy	6
16	1	.	tal-	4
16	0	.	-kin'	6
16	1	.	bout	5
16	0	.	us	6
16	1	3	I	3
16	0	.	could	6
16	1	.	give	5
16	0	.	a	6
16	1	.	fuck	4
16	0	3	I'd	6
16	1	.	be	5
16	0	.	the	6
=20	=20	=20	=20	=20
8	1	.	first	1
16	1	.	ones	6
16	0	.	to	5
8	1	.	bomb	6
16	0	.	and	4
8	1	.	cuss	6
16	.	.	.	5
16	1	3	Ni-	6
16	0	.	-gga	3
16	1	.	tell	6
16	0	.	me	5
16	1	.	how	6
16	0	.	you	4
=-21	=-21	=-21	=-21	=-21
16	1	.	want	1
16	0	.	it	6
2..	.	.	.	5
=1	=1	=1	=1	=1
8	1	4	Raised	1
16	1	.	as	6
16	0	.	a	5
8	1	.	youth	6
16	.	.	.	4
32	1	3	tell	6
32	0	.	the	5
16	1	.	truth	6
16	0	2	I	3
16	1	.	got	6
16	0	.	the	5
16	1	.	scoop	6
16	0	1	on	4
16	1	.	how	6
16	0	.	to	5
=2	=2	=2	=2	=2
16	1	.	get	1
16	0	.	a	6
16	1	.	bull-	5
16	0	.	-et-	6
16	1	.	-proof	4
8	.	.	.	6
32	0	3	be-	5
32	0	.	-cause	6
16	1	.	I	3
16	0	.	jumped	6
16	1	.	from	5
16	0	.	the	6
16	1	.	roof	4
16	0	3	be-	6
16	1	.	-fore	5
16	0	.	I	6
=3	=3	=3	=3	=3
16	1	.	was	1
16	0	.	a	6
8	1	.	teen-	5
8	1	.	-a-	6
8	0	.	-ger	4
16	1	3	mo-	6
16	0	.	-bile	5
8	1	.	phone	6
8	1	.	Sky-	3
8	1	.	-Pa-	6
=4	=4	=4	=4	=4
16	0	.	-ger	1
8	1	3	Game	6
8	1	.	rules	5
16	0	.	I'm	6
16	1	.	li-	4
16	0	.	-vin'	6
8	1	.	ma-	5
16	0	.	-jor	6
16	0	3	my	3
16	1	.	ad-	6
16	0	.	-ver-	5
16	1	.	-sar-	6
16	0	.	-ies	4
=5	=5	=5	=5	=5
16	.	.	.	1
16	0	3	is	6
16	1	.	loo-	5
16	0	.	-kin'	6
16	1	.	worr-	4
16	0	.	-ied	6
16	.	.	.	5
16	0	3	they	6
16	1	.	par-	3
16	0	.	-a-	6
16	1	.	-noid	5
16	0	.	of	6
16	1	.	ge-	4
16	0	.	-ttin'	6
16	1	.	bur-	5
16	0	.	-ied	6
=6	=6	=6	=6	=6
16	.	.	.	1
32	1	3	One	6
32	0	.	of	5
16	1	.	us	6
16	0	.	gon'	4
16	1	.	see	6
16	0	.	the	5
16	1	.	ce-	6
16	0	.	-me-	3
16	1	.	-ter-	6
16	0	.	-y	5
8.	.	.	.	6
16	0	3	My	4
16	1	.	on-	6
16	0	.	-ly	5
=7	=7	=7	=7	=7
16	1	.	hope	1
16	0	.	to	6
16	0	.	sur-	5
8.	1	.	-vive	6
16	1	2	if	4
16	0	.	I	6
16	1	.	wish	5
16	0	.	to	6
16	1	.	stay	3
16	0	.	a-	6
8	1	.	-live	5
16	1	2	Ge-	6
16	0	.	-ttin'	4
=8	=8	=8	=8	=8
16	1	.	high	1
16	.	.	.	6
16	1	3	see	5
16	0	.	the	6
16	1	.	de-	4
16	0	.	-mons	6
16	1	.	in	5
16	0	.	my	6
8	1	.	eyes	3
16	.	.	.	6
16	0	3	be-	5
16	1	.	-fore	6
16	0	.	I	4
16	1	.	die	6
16	.	.	.	5
=9	=9	=9	=9	=9
16	.	.	.	1
16	0	4	I	6
